日期_Date,收盘价_Clpr,复权价1(元)_AdjClpr1,复权价2(元)_AdjClpr2,成交量_Trdvol,成交金额_Trdsum,
2017-12-29,"23.4900","87.1822","15.3154","1344873103","38069147640.54"
2018-12-28,"16.6600","62.8409","11.0393","710296073","14667306180.97"
2019-12-31,"14.2400","78.8804","13.8570","1414525362","22812052085.90"
2020-12-31,"12.4400","69.7404","12.2514","1499237213","21729888409.70"
2021-12-31,"17.2300","98.0811","17.2300","1723978366","26798172261.92"
2012-12-31,"9.7500","107.9521","7.8184","4415642992","58313956056.18"
2013-12-31,"13.0700","144.7111","10.4806","8581711528","116223512627.63"
2014-12-31,"18.0600","200.4095","14.5146","11077689751","164551083248.55"
2015-12-31,"18.6300","250.1709","18.1185","22110880224","501162228850.33"
2016-12-30,"15.9500","217.8629","15.7786","7271777881","109571731306.99"
2017-12-29,"36.3600","496.6455","35.9693","14761540286","389115331378.87"
2018-12-28,"19.5900","267.5821","19.3795","27045587378","549101912054.64"
2019-12-31,"35.3900","483.3962","35.0098","25508895107","770816539540.42"
2020-12-31,"33.6500","462.0096","33.4608","22301330501","908691477438.36"
2021-12-31,"33.5000","462.5501","33.5000","14957051941","503378669455.44"
2012-12-31,"3.3400","28.5050","3.2583","1535758449","6539923670.81"
2013-12-31,"3.7900","32.3455","3.6973","3022331809","11514667028.51"
2014-12-31,"5.7300","48.9023","5.5898","3204134057","17469011351.56"
2015-06-17,"21.5400","183.8316","21.0130","5208232595","76924158953.37"
2016-12-30,"12.4400","106.1683","12.1356","4022814573","50641872416.99"
2017-12-29,"7.2900","62.2160","7.1116","7564472004","69555984317.93"
2018-12-28,"4.7400","40.7807","4.6615","10938545663","80370525321.22"
2019-12-31,"15.5600","134.5617","15.3812","26151505574","303502268656.43"
2020-12-31,"18.9900","165.1684","18.8797","20851154418","325585096800.76"
2021-12-31,"14.1600","123.8785","14.1600","15353508713","238418092238.93"
2012-12-31,"4.6200","7.2130","4.6200","977518290","4077424158.04"
2013-12-31,"5.5100","8.6025","5.5100","955251468","5895855120.78"
2014-12-31,"8.7400","13.6454","8.7400","2112392013","16741110944.14"
2015-12-31,"12.6700","19.7811","12.6700","2378268043","26142377208.61"
2016-12-30,"8.3200","12.9897","8.3200","2234384590","21890500831.37"
2017-12-29,"5.0500","7.8843","5.0500","1648110012","11956159198.63"
2018-12-28,"4.2500","6.6353","4.2500","2798359079","11616698204.87"
2019-12-31,"4.1700","6.5104","4.1700","8380013618","43456234268.47"
2020-12-31,"3.2500","5.0741","3.2500","3820711118","13503683001.72"
2021-12-31,"3.4600","5.4019","3.4600","3267394750","9785209057.42"
2012-12-31,"7.5000","220.1819","5.8806","7268300586","48067418483.49"
2013-12-31,"5.3000","157.7563","4.2133","9885003780","60003023035.14"
2014-12-31,"8.2500","249.1905","6.6553","14543568551","82957034029.33"
2015-12-31,"8.8000","268.0751","7.1597","27565870651","276626645690.09"
2016-12-30,"6.9500","214.0486","5.7168","6935820793","48804783596.58"
2017-12-29,"8.4900","264.2276","7.0569","9203492168","79160090155.15"
2018-12-28,"6.3500","207.0969","5.5311","9017566818","72336436239.15"
2019-12-31,"7.7900","264.9645","7.0766","9469656820","69097233769.07"
2020-12-31,"7.0900","253.1762","6.7618","11874436261","82745125460.05"
2021-12-31,"7.0400","263.5941","7.0400","14849423300","117967689092.02"
2012-12-31,"6.6200","6.7844","2.6857","375975388","2754806469.55"
2013-12-31,"10.1800","10.4786","4.1481","1016273743","10342507378.74"
2014-09-12,"11.0100","11.3691","4.5006","605141676","6312246106.09"
2015-12-31,"32.0900","33.1676","13.1299","1895042328","48040193977.55"
2016-12-30,"25.2900","26.1678","10.3589","1268976118","33355435918.55"
2017-12-29,"9.3400","19.3932","7.6771","1492341220","20881985113.26"
2018-12-28,"7.1000","14.7985","5.8582","1515781696","12726880875.97"
2019-12-31,"10.8500","27.2152","10.7735","10508206350","138919909225.86"
2020-12-31,"9.2100","23.2655","9.2100","5373417988","59014561737.05"
2021-12-31,"6.5000","16.4197","6.5000","2837281191","21184331779.96"
2012-12-31,"5.8200","22.8739","2.2865","1421846696","9731652708.44"
2013-12-31,"7.5500","29.6732","2.9662","3502350911","27396761891.58"
2014-12-31,"9.7700","38.3983","3.8384","4849097893","44713766296.60"
2015-12-31,"23.9600","94.1681","9.4133","10213050921","191500533006.50"
2016-12-30,"6.3000","61.9010","6.1878","7403778073","83926697892.55"
2017-12-29,"5.9000","57.9708","5.7949","4491271154","28157494932.59"
2018-12-28,"2.9800","29.6442","2.9633","4349510645","19618565648.14"
2019-12-31,"3.7300","37.3140","3.7300","6290108584","25245495290.86"
2020-12-31,"4.0100","40.1151","4.0100","17101369494","85758202947.90"
2021-12-31,"3.5300","35.3133","3.5300","4252456204","14163919148.58"
2012-12-31,"7.6800","21.5343","7.3163","1828221757","15515649011.03"
2013-12-31,"8.4700","23.9105","8.1236","1945649547","16150714386.33"
2014-12-31,"13.7500","39.1603","13.3047","4468345787","51630293303.54"
2015-12-31,"14.7800","42.2276","14.3468","7767158209","134939842281.31"
2016-12-30,"11.7100","33.6413","11.4296","3531474363","45531482027.79"
2017-12-29,"9.0200","25.9133","8.8040","674132545","7913910257.69"
2018-12-28,"5.6400","16.2353","5.5159","1069046268","8047274823.56"
2019-12-31,"7.3900","21.3474","7.2527","1790565220","13638312393.30"
2020-12-31,"7.4600","21.7046","7.3741","1873270282","14021797190.19"
2021-12-31,"8.6500","25.4600","8.6500","1963784522","14856435536.16"
2012-12-31,"2.1900","4.6556","1.8149","26717257211","56687928845.38"
2013-12-31,"2.3300","5.0226","1.9580","38841096133","94415586365.49"
2014-12-31,"3.8000","8.3841","3.2685","49423335043","144398509199.40"
2015-12-31,"4.2600","9.5211","3.7117","97266648250","529088603640.66"
2016-12-30,"3.3000","7.5436","2.9408","14051157049","51495682434.59"
2017-12-29,"3.9000","9.1184","3.5547","22631091585","92412691917.79"
2018-12-28,"2.4500","5.9124","2.3049","19099035323","61878803421.70"
2019-12-31,"4.4700","11.0695","4.3153","54338712225","199853806792.84"
2020-12-31,"7.0800","17.9108","6.9823","112495635422","673101744907.97"
2021-12-31,"6.1700","15.8270","6.1700","85556273407","706091930052.51"
2012-12-31,"4.8400","8.7446","2.4401","430680106","1763313475.91"
2013-12-31,"5.4300","9.8106","2.7376","709640197","3566039300.78"
2014-12-31,"17.4200","31.4734","8.7825","1176230514","11877255564.74"
2015-12-31,"38.1000","68.8367","19.2085","943362814","32068948251.17"
2016-12-30,"30.8700","55.7740","15.5635","1343420923","40693250588.22"
